Station	Day	Month	Year	Lat	Long	Gear	Start.Depth	End.Depth	Family	Genus	Species	M.F	Life.Stage	Time.of.Day.	Parent.Jar	Expedition
624	21	2	1931	-58.57916667	-31.35833333	N100B	NA	NA	Eupausiidae	Euphasuia	Euphausia frigida	NA	NA	NA	No	Early_Discovery
629	25	2	1931	-55.5625	-30.01666667	N100B	NA	NA	Eupausiidae	Euphasuia	Euphausia frigida	NA	NA	NA	No	Early_Discovery
631	4	3	1931	-54.225	-47.16666667	N100B	NA	NA	Eupausiidae	Euphasuia	Euphausia frigida	NA	NA	NA	No	Early_Discovery
635	7	3	1931	-57.7125	-50.10416667	N100B	NA	NA	Eupausiidae	Euphasuia	Euphausia frigida	NA	NA	NA	No	Early_Discovery
637	8	3	1931	-60.00416667	-49.47083333	N100B	NA	NA	Eupausiidae	Euphasuia	Euphausia frigida	NA	NA	NA	No	Early_Discovery
638	9	3	1931	-61.00833333	-49.80833333	N100B	NA	NA	Eupausiidae	Euphasuia	Euphausia frigida	NA	NA	NA	No	Early_Discovery
639	9	3	1931	-61.9625	-51.98333333	N100B	NA	NA	Eupausiidae	Euphasuia	Euphausia frigida	NA	NA	NA	No	Early_Discovery
643	10	3	1931	-61.74166667	-56.11666667	N100B	NA	NA	Eupausiidae	Euphasuia	Euphausia frigida	NA	NA	NA	No	Early_Discovery
647	12	3	1931	-59.4875	-58.6625	N100B	NA	NA	Eupausiidae	Euphasuia	Euphausia frigida	NA	NA	NA	No	Early_Discovery
207	7	4	1927	-62.9	-59.84166667	N70H	NA	NA	Eupausiidae	Euphasuia	Euphausia frigida	NA	NA	NA	No	Early_Discovery
666	1	4	1931	-49.97916667	-29.875	TYFV	NA	NA	Eupausiidae	Euphasuia	Euphausia frigida	NA	NA	NA	Yes	Early_Discovery
753	2	12	1931	-54.04	-49.20833333	N100B	NA	NA	Eupausiidae	Thysanoessa	NA	NA	Larvae	NA	No	Early_Discovery
765	9	12	1931	-58.18833333	-41.27166667	N100B	NA	NA	Eupausiidae	Thysanoessa	NA	NA	Larvae	NA	No	Early_Discovery
766	10	12	1931	-58.85	-36.9	N100B	NA	NA	Eupausiidae	Thysanoessa	NA	NA	Larvae	NA	No	Early_Discovery
768	11	12	1931	-56.34333333	-36.57833333	N100B	NA	NA	Eupausiidae	Thysanoessa	NA	NA	Larvae	NA	Yes	Early_Discovery
769	12	12	1931	-55.25666667	-36.27333333	N100B	NA	NA	Eupausiidae	Thysanoessa	NA	NA	Larvae	NA	No	Early_Discovery
779	19	12	1931	-53.455	-34.53	N100B	NA	NA	Eupausiidae	Thysanoessa	NA	NA	Larvae	NA	No	Early_Discovery
799	8	1	1932	-54.72833333	-24.5	N100B	NA	NA	Eupausiidae	Thysanoessa	NA	NA	Larvae	NA	No	Early_Discovery
831	2	2	1932	-53.32166667	-39.535	N100B	NA	NA	Eupausiidae	Thysanoessa	NA	NA	Larvae	NA	No	Early_Discovery
1019	9	11	1932	-53.37666667	-56.03333333	N100B	NA	NA	Eupausiidae	Thysanoessa	NA	NA	Larvae	NA	No	Early_Discovery
1021	13	11	1932	-51.335	-55.335	N100B	NA	NA	Eupausiidae	Thysanoessa	NA	NA	Larvae	NA	Yes	Early_Discovery
1023	16	11	1932	-50.815	-51.54833333	N100B	NA	NA	Eupausiidae	Thysanoessa	NA	NA	Larvae	NA	No	Early_Discovery
1025	17	11	1932	-50.305	-47.20666667	N100B	NA	NA	Eupausiidae	Thysanoessa	NA	NA	Larvae	NA	Yes	Early_Discovery
1026	18	11	1932	-49.99333333	-44.68833333	N100B	NA	NA	Eupausiidae	Thysanoessa	NA	NA	Larvae	NA	No	Early_Discovery
1029	19	11	1932	-54.345	-44.59666667	N100B	NA	NA	Eupausiidae	Thysanoessa	NA	NA	Larvae	NA	No	Early_Discovery
1030	20	11	1932	-55.72333333	-44.52333333	N100B	NA	NA	Eupausiidae	Thysanoessa	NA	NA	Larvae	NA	No	Early_Discovery
1031	20	11	1932	-56.94	-44.53833333	N100B	NA	NA	Eupausiidae	Thysanoessa	NA	NA	Larvae	NA	No	Early_Discovery
1051	2	12	1932	-52.82833333	-32.59333333	N100B	NA	NA	Eupausiidae	Thysanoessa	NA	NA	Larvae	NA	Yes	Early_Discovery
1052	2	12	1932	-52.16833333	-33.37	N100B	NA	NA	Eupausiidae	Thysanoessa	NA	NA	Larvae	NA	Yes	Early_Discovery
1053	3	12	1932	-51.15666667	-34.58833333	N100B	NA	NA	Eupausiidae	Thysanoessa	NA	NA	Larvae	NA	No	Early_Discovery
1028	19	11	1932	-52.92	-44.63666667	N70V	NA	NA	Eupausiidae	Thysanoessa	NA	NA	Larvae	NA	Yes	Early_Discovery
1018	9	11	1932	-54.73166667	-55.92833333	N70V	NA	NA	Eupausiidae	Thysanoessa	NA	NA	Larvae	NA	Yes	Early_Discovery
1026	18	11	1932	-49.99333333	-44.68833333	N70V	NA	NA	Eupausiidae	Thysanoessa	NA	NA	Larvae	NA	No	Early_Discovery
1030	20	11	1932	-55.72333333	-44.52333333	N70V	NA	NA	Eupausiidae	Thysanoessa	NA	NA	Larvae	NA	Yes	Early_Discovery
1053	3	12	1932	-51.15666667	-34.58833333	N70V	NA	NA	Eupausiidae	Thysanoessa	NA	NA	Larvae	NA	Yes	Early_Discovery
NA	NA	NA	NA	NA	NA	N70V	NA	NA	Eupausiidae	Euphasuia	NA	NA	Larvae	NA	Yes	NA
12	18	2	1926	-51.91666667	-32.45833333	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia frigida	M	NA	NA	No	Early_Discovery
17	4	3	1926	0	0	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia frigida	M	NA	NA	No	Early_Discovery
38	19	3	1926	0	0	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia frigida	M	NA	NA	No	Early_Discovery
41	28	3	1926	0	0	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia frigida	M	NA	NA	No	Early_Discovery
44	3	4	1926	0	0	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia frigida	M	NA	NA	No	Early_Discovery
125	18	12	1926	-53.475	-36.34166667	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia frigida	M	NA	NA	No	Early_Discovery
139	2	12	1926	-53.50416667	-35.84583333	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia frigida	M	NA	NA	No	Early_Discovery
151	16	1	1927	-53.41666667	-35.25	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia frigida	M	NA	NA	No	Early_Discovery
161	14	2	1927	-57.35555556	-46.725	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia frigida	M	NA	NA	No	Early_Discovery
22	30	11	1926	-53.63333333	-35.58333333	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia frigida	M	NA	NA	Yes	William_Scoresby
29	19	12	1926	-53.6875	-38.4125	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia frigida	M	NA	NA	No	William_Scoresby
44	8	1	1927	-55.1	-36.95	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia frigida	M	NA	NA	No	William_Scoresby
61	18	1	1927	-53.625	-37.10833333	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia frigida	M	NA	NA	No	William_Scoresby
110	26	5	1927	-53.76666667	-35.78333333	N70V	NA	NA	Eupausiidae	Euphasuia	Euphausia frigida	M	NA	NA	No	William_Scoresby
16	3	3	1926	0	0	N70V	NA	NA	Eupausiidae	NA	NA	NA	Juvenile	NA	No	Early_Discovery
23	14	3	1926	0	0	N70V	NA	NA	Eupausiidae	NA	NA	NA	Juvenile	NA	No	Early_Discovery
41	28	3	1926	0	0	N70V	NA	NA	Eupausiidae	NA	NA	NA	Juvenile	NA	No	Early_Discovery
41	28	3	1926	0	0	N70V	NA	NA	Eupausiidae	NA	NA	NA	Juvenile	NA	No	Early_Discovery
41	28	3	1926	0	0	N70V	NA	NA	Eupausiidae	NA	NA	NA	Juvenile	NA	No	Early_Discovery
111	26	5	1927	-53.65	-35.56666667	N70V	NA	NA	Eupausiidae	NA	NA	NA	Juvenile	NA	No	William_Scoresby
145	19	2	1928	-54	-36	NA	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	William_Scoresby
295	3	10	1928	-55.39444444	-34.68333333	NA	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	William_Scoresby
145	19	2	1928	-54	-36	NA	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	William_Scoresby
549	21	12	1930	-63.0125	-61.275	NA	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
143	14	2	1928	-53.96666667	-40.5	NA	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	William_Scoresby
156	26	2	1928	-53.66666667	-36.86666667	NA	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	Yes	William_Scoresby
376	11	4	1930	-62.55	-59.325	NA	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
376	11	4	1930	-62.55	-59.325	NA	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
549	21	12	1930	-63.0125	-61.275	NA	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	Yes	Early_Discovery
549	21	12	1930	-63.0125	-61.275	NA	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
376	11	4	1930	-62.55	-59.325	NA	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
471	3	10	1930	-54.95	-27.99166667	NA	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	No	Early_Discovery
549	21	12	1930	-63.0125	-61.275	NA	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	NA	NA	NA	Yes	Early_Discovery
26	14	3	1926	0	0	N100	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	Early_Discovery
36	18	3	1926	0	0	N100	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	Early_Discovery
516	26	11	1930	-55.425	-35.87916667	N100	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	Early_Discovery
517	26	11	1930	-54.7125	-36.6125	N100	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	Early_Discovery
518	27	11	1930	-54.96666667	-36.38333333	N100	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	Early_Discovery
519	27	11	1930	-55.21666667	-36.15833333	N100	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	Early_Discovery
521	28	11	1930	-55.575	-38.71666667	N100	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	Early_Discovery
524	29	11	1930	-54.925	-37.425	N100	NA	NA	Eupausiidae	NA	NA	NA	NA	NA	No	Early_Discovery
44	3	4	1926	0	0	N100	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	Yes	Early_Discovery
14	3	3	1926	0	0	N70V	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	Yes	Early_Discovery
15	3	3	1926	0	0	N70V	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	Early_Discovery
16	3	3	1926	0	0	N70V	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	Early_Discovery
17	4	3	1926	0	0	N70V	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	Yes	Early_Discovery
21	4	3	1926	0	0	N70V	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	Yes	Early_Discovery
40	28	3	1926	0	0	N70V	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	Early_Discovery
41	28	3	1926	0	0	N70V	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	Early_Discovery
41	28	3	1926	0	0	N70V	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	Early_Discovery
41	28	3	1926	0	0	N70V	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	Early_Discovery
135	21	12	1926	-54.36666667	-35.65	N70V	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	Yes	Early_Discovery
138	22	12	1926	-54.28333333	-34.78333333	N70V	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	Early_Discovery
112	27	5	1927	-53.90833333	-36.1	N70V	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	William_Scoresby
33	21	12	1926	-54.98333333	-35.4	N70V	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	William_Scoresby
35	21	12	1926	-55.22083333	-34.98333333	N70V	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	William_Scoresby
36	22	12	1926	-55.3375	-34.775	N70V	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	William_Scoresby
39	23	12	1926	-54.13333333	-35.71666667	N70V	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	William_Scoresby
40	7	1	1927	-55.15	-35.96666667	N70V	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	Yes	William_Scoresby
41	7	1	1927	-54.54583333	-36.72916667	N70V	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	William_Scoresby
47	9	1	1927	-54.36666667	-37.83333333	N70V	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	William_Scoresby
61	18	1	1927	-53.625	-37.10833333	N70V	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	William_Scoresby
63	20	1	1927	-53.6	-39.23333333	N70V	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	William_Scoresby
112	27	5	1927	-53.90833333	-36.1	N100	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	William_Scoresby
114	28	5	1927	-54	-36.2	N100	NA	NA	Eupausiidae	NA	NA	NA	Larvae	NA	No	William_Scoresby
998703	14	3	1979	-60.94	23.0533	RMT8M/2	40	0	Eupausiidae	Euphasuia	Euphausia frigida	F	NA	NA	No	Late_Discovery
900100	15	8	1976	27.3133	-15.9817	RMT8	300	200	Eupausiidae	NA	NA	NA	NA	NA	No	Late_Discovery
996604	17	2	1979	-68.4967	24.24	RMT8M/3	NA	NA	Eupausiidae	Euphasuia	Euphausia superba	M	NA	NA	Yes	Late_Discovery
997701	11	3	1979	-51.9633	20.0617	RMT8M/1	505	260	Eupausiidae	Euphasuia	Euphausia triacantha	M	NA	NA	No	Late_Discovery
999503	19	3	1979	-57.4567	26.0183	RMT8M/3	110	0	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
998902	15	3	1979	-61.7833	26.005	RMT8M/2	500	100	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
996603	17	2	1979	-68.4967	24.315	RMT8M/2	50	35	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
997401	7	3	1979	-39.355	18.8367	RMT8M/1	410	555	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
996801	20	2	1979	-62.185	20.9883	RMT8M/1	0	500	Eupausiidae	Euphasuia	Euphausia superba	NA	Adolescent	NA	No	Late_Discovery
996603	17	2	1979	-68.4967	24.315	RMT8M/3	50	35	NA	NA	NA	NA	NA	NA	No	Late_Discovery
1051501	6	5	1982	-0.17	0.45	RMT8M/1	0	300	Eupausiidae	NA	NA	NA	NA	NA	No	Late_Discovery
1106401	12	4	1984	45.85	-13.6633	RMT8M/1	55	100	NA	NA	NA	NA	NA	NA	No	Late_Discovery
1126113	28	6	1985	31.2967	-25.485	RMT8M/2	200	100	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1109403	20	4	1984	39.7683	-15.0417	RMT8M/3	100	200	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1126112	28	6	1985	31.31	-25.5283	RMT8M/1	300	200	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1092603	2	9	1982	36.8787	-22.6062	RMT1M/3	600	635	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1208702	31	5	1990	48.4433	-17.545	RMT8M/2	400	300	Eupausiidae	NA	NA	NA	NA	NA	No	Late_Discovery
1126174	7	7	1985	31.0217	-25.32	RMT8M/2	25	50	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1104001	2	4	1984	39.65	-14.6617	RMT1M/1	500	600	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1105602	10	4	1984	45.7783	-13.915	RMT8M/2	50	100	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1103801	1	4	1984	39.575	-14.8617	RMT1M/1	200	300	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1000004	23	3	1979	-55.5933	21.7983	RMT8M/3	1000	180	NA	NA	NA	NA	NA	NA	No	Late_Discovery
1126201	12	7	1985	31.3917	-25.1117	RMT8M/1	1500	1910	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1108101	18	4	1984	39.6283	-14.9833	RMT8M/1	800	900	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1107801	17	4	1984	39.53	-15.14	RMT8M/1	500	605	NA	NA	NA	NA	NA	Night	Yes	Late_Discovery
1179425	25	6	1988	47.1808	-19.5608	RMT8M/1	200	305	Eupausiidae	Euphasuia	Euphausia krohnii	F	NA	NA	No	Late_Discovery
1159601	27	7	1987	36.2083	-13.21	RMT8	0	100	Eupausiidae	Meganyctiphanes	Meganyctiphanes norvegica	NA	NA	NA	Yes	Late_Discovery
1108501	18	4	1984	39.6517	-15.05	RMT8M/1	800	900	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1161801	1	8	1987	39.8667	-20.2617	RMT8	85	150	Eupausiidae	Meganyctiphanes	Meganyctiphanes norvegica	NA	NA	NA	No	Late_Discovery
1159401	26	7	1987	36.0483	-13.4433	ENGINEFILTERS	NA	NA	Eupausiidae	Meganyctiphanes	Meganyctiphanes norvegica	NA	NA	NA	Yes	Late_Discovery
1105801	11	4	1984	45.6	-13.6833	RMT8M/1	0	50	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
1179447	27	6	1988	47.3778	-19.213	RMT8M/2	405	505	NA	NA	NA	NA	NA	NA	No	Late_Discovery
1161301	31	7	1987	39.2183	-19.2683	RMT8	50	150	Eupausiidae	Meganyctiphanes	Meganyctiphanes norvegica	NA	NA	NA	Yes	Late_Discovery
1210505	4	6	1990	47.6767	-16.755	RMT8M/2	400	300	Eupausiidae	NA	NA	NA	NA	NA	No	Late_Discovery
1179427	25	6	1988	47.2575	-19.5185	RMT8M/3	400	490	NA	NA	NA	NA	NA	NA	No	Late_Discovery
1126104	27	6	1985	31.4083	-25.08	RMT8M/1	600	700	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1108902	19	4	1984	39.7317	-15.2117	NA	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1108903	19	4	1984	39.7167	-15.1917	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	Late_Discovery
1109001	20	4	1984	39.7033	-15.1433	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	Late_Discovery
1109002	20	4	1984	39.695	-15.1217	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	Late_Discovery
1109003	20	4	1984	39.6883	-15.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	Late_Discovery
1109201	20	4	1984	39.6783	-15.0483	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	Late_Discovery
1109202	20	4	1984	39.6717	-15.0217	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	Late_Discovery
1109203	20	4	1984	39.665	-15.0033	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	Late_Discovery
1104203	2	4	1984	39.6367	-14.9267	RMT1M/3	400	510	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1108103	18	4	1984	39.7	-14.9833	RMT8M/3	1000	1100	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1126140	30	6	1985	31.2283	-25.6233	RMT8M/2	100	200	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1105703	10	4	1984	45.62	-13.7567	RMT1M/3	395	500	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1108802	19	4	1984	39.6817	-14.9583	RMT8M/2	300	400	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1162301	2	8	1987	40.81	-20.6017	RMT8	125	400	NA	NA	NA	NA	NA	NA	No	Late_Discovery
1010804	6	9	1979	49.2217	-12.8517	RMT8M	1100	1230	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
980140	15	5	1978	41.9017	-16.975	RMT8M	285	370	Eupausiidae	Euphasuia	Euphausia krohnii	F	NA	NA	No	Late_Discovery
1011522	12	9	1979	49.7967	-14.1383	RMT8	100	200	Eupausiidae	Hansarsia	Hansarsia megalops	F	Adult	NA	No	Late_Discovery
999811	20	3	1979	-57.6783	22.3467	RMT8	500	900	Eupausiidae	Thysanoessa	Thysanoessa macrura	M	NA	NA	No	Late_Discovery
1024411	21	11	1980	32.79	-31.2783	RMT8M	550	610	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
1037632	28	5	1981	33.1433	-33.4517	RMT8	25	130	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1024403	20	11	1980	32.85	-31.225	RMT8M/1	350	360	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
740624	4	10	1970	39.965	-19.95	RMT1	700	610	NA	NA	NA	NA	NA	Night	Yes	Late_Discovery
1011502	11	9	1979	49.7433	-13.9867	RMT8	600	700	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
1011522	12	9	1979	49.7967	-14.1383	RMT8	100	200	Eupausiidae	Hansarsia	Hansarsia megalops	NA	Adolescent	NA	No	Late_Discovery
581601	13	11	1965	NA	NA	N113H	160	90	Eupausiidae	NA	NA	NA	NA	NA	Yes	NA
666202	14	2	1968	11.0783	-19.94	TMT85	200	100	Eupausiidae	Euphasuia	Euphausia gibboides	M	Adult	NA	No	Late_Discovery
581801	15	11	1965	NA	NA	N113H	490	450	Eupausiidae	NA	NA	NA	NA	NA	Yes	NA
581801	15	11	1965	NA	NA	N113H	250	100	Eupausiidae	NA	NA	NA	NA	NA	Yes	NA
708916	15	11	1969	17.8133	-25.2883	N113H	700	610	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
747801	6	11	1970	40.18	-19.9817	RMT8	2000	1500	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
581401	11	11	1965	NA	NA	N113H	500	460	Eupausiidae	NA	NA	NA	NA	NA	Yes	NA
477	14	11	1929	-62.34166667	-58.23333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	William_Scoresby
481	16	11	1929	-62.98333333	-57.46666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	William_Scoresby
482	16	11	1929	-63.16666667	-57.275	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	William_Scoresby
488	22	11	1929	-63.85833333	-62.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	William_Scoresby
490	22	11	1929	-63.40833333	-62.59166667	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	William_Scoresby
491	23	11	1929	-63.2	-62.43333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	William_Scoresby
497	1	1	1930	-67.08333333	-70.66666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	William_Scoresby
501	3	1	1930	-64.86666667	-63.96666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	William_Scoresby
1038038	14	6	1981	29.765	-34.2817	RMT8M/3	1700	1800	NA	NA	NA	NA	NA	Day	Yes	Late_Discovery
581801	15	11	1965	NA	NA	N113H	350	280	Eupausiidae	NA	NA	NA	NA	NA	Yes	NA
708914	14	11	1969	17.8533	-25.445	RMT8	1020	910	NA	NA	NA	NA	NA	Day	Yes	Late_Discovery
708924	16	11	1969	17.8617	-25.4533	RMT8	500	410	NA	NA	NA	NA	NA	Day	Yes	Late_Discovery
666521	24	2	1968	10.435	-19.9	N113H	1175	1000	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
996919	23	2	1979	-58.675	17.9683	ENGINEFILTERS	NA	NA	NA	NA	NA	NA	NA	NA	No	Late_Discovery
996305	14	2	1979	-61.9533	26.24	RMT8M/3	995	2010	Eupausiidae	Thysanoessa	Thysanoessa macrura	M	NA	NA	No	Late_Discovery
581401	11	11	1965	NA	NA	N113H	450	410	Eupausiidae	NA	NA	NA	NA	NA	Yes	NA
581901	17	11	1965	NA	NA	N113H	100	50	Eupausiidae	NA	NA	NA	NA	NA	Yes	NA
785626	3	4	1972	29.8167	-22.995	RMT1	25	10	NA	NA	NA	NA	NA	Day	Yes	Late_Discovery
666516	23	2	1968	10.5117	-19.9717	N113H	795	700	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
666538	26	2	1968	10.1833	-19.55	N113H	3600	1800	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
708916	15	11	1969	17.8133	-25.2883	RMT1	700	610	Eupausiidae	NA	NA	NA	NA	NA	Yes	Late_Discovery
740641	10	10	1970	40.005	-20.1133	RMT8	1500	1260	NA	NA	NA	NA	NA	Night	Yes	Late_Discovery
666513	23	2	1968	10.53	-20.03	N113H	710	600	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
666512	23	2	1968	10.53	-19.97	N113H	600	510	Eupausiidae	NA	NA	NA	NA	Day	Yes	Late_Discovery
666523	25	2	1968	10.4367	-19.9733	N113H	1250	1005	Eupausiidae	NA	NA	NA	NA	Night	Yes	Late_Discovery
581801	15	11	1965	NA	NA	N113H	460	400	Eupausiidae	NA	NA	NA	NA	NA	Yes	NA
582501	26	11	1965	NA	NA	N113H	600	475	Eupausiidae	NA	NA	NA	NA	NA	Yes	NA
1091501	28	8	1983	30.3055	-28.619	RMT1	NA	NA	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
996902	22	2	1979	-59.065	20.19	RMT8	1600	1395	NA	NA	NA	NA	NA	NA	No	Late_Discovery
1038021	18	6	1981	30.0517	-33.995	RMT8	200	300	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
5210901	10	11	1984	51.3833	-12.8	RMT8	1280	100	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1126103	27	6	1985	31.4517	-24.9733	RMT8M/3	500	600	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1126106	27	6	1985	31.3733	-25.1583	RMT8M/3	800	900	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1103802	1	4	1984	39.565	-14.91	RMT1M/2	300	405	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1105701	10	4	1984	45.6483	-13.8667	RMT1M/1	200	300	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1109503	20	4	1984	39.63	-15.0233	RMT8M/3	1298	1403	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1105803	11	4	1984	45.5817	-13.6067	RMT1M/3	95	200	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1105702	10	4	1984	45.6333	-13.8117	RMT1M/2	300	400	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1126202	13	7	1985	31.3867	-25.2217	RMT8M/2	1910	2315	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1109601	20	4	1984	39.7883	-14.9467	RMT8M/1	1400	1500	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
1126106	27	6	1985	31.3733	-25.1583	RMT8M/2	800	900	NA	NA	NA	NA	NA	NA	Yes	Late_Discovery
